Country,Year,Month,Mean_Temperature_C,Mean_Dewpoint_C,Mean_Wind_Speed_m_s,Total_Precipitation_mm,Mean_Solar_Radiation_MJ_m2,Mean_Soil_Moisture_0_7cm,Mean_Soil_Moisture_7_28cm,Mean_Soil_Moisture_28_100cm,Mean_Soil_Temperature_7_28cm_C,Mean_Soil_Temperature_28_100cm_C
Egypt,1994,9,26.269257,18.77182,3.2369847,0.9721976146101952,437.95921325683594,0.03816154,0.14446889,0.1585997,29.128693,28.770233
Egypt,1994,10,24.236572,16.496185,3.1181986,7.775591254234314,353.49278926849365,0.045402747,0.14493237,0.15561731,26.514832,27.187592
Egypt,1994,11,17.21872,11.417755,4.303655,30.66025972366333,240.99005699157715,0.09224394,0.1515353,0.15206137,19.152313,21.928284
Egypt,1994,12,12.707367,7.1341248,3.7373412,7.47227668762207,234.57275485992432,0.06935137,0.15471594,0.15060371,14.018494,16.619995
Egypt,1995,1,12.035858,5.0087585,3.4761696,1.8548506423830986,270.07184886932373,0.050161142,0.15022823,0.15033719,13.046783,14.750793
Egypt,1995,2,13.771881,7.5578613,3.8815982,11.234210729598999,298.622802734375,0.065648064,0.14882253,0.15083101,14.418976,15.000916
Egypt,1995,3,16.431763,7.326355,3.6599126,2.258795887231827,424.2660255432129,0.04573603,0.1456015,0.15265468,17.553131,17.224304
Egypt,1995,4,17.820496,8.123413,4.3824883,2.7996759116649628,483.67910385131836,0.047899134,0.14400873,0.15511745,19.347656,18.428925
Egypt,1995,5,21.544617,11.178894,3.768168,0.4974695574492216,576.9090728759766,0.04205294,0.141753,0.1574364,23.478699,21.794128
Egypt,1995,6,27.593231,14.8703,3.9433007,0.0858306884765625,578.2387733459473,0.039226703,0.13914153,0.15869659,28.930298,26.399078
Egypt,1995,7,27.556854,18.063293,4.113666,0.19671366875991225,573.9120616912842,0.038458947,0.14006163,0.15913874,30.127655,28.503479
Egypt,1995,8,27.357391,18.921417,3.911776,0.1427026828750968,535.5306053161621,0.039066263,0.1462114,0.1612385,30.106812,29.075317
Egypt,1995,9,26.213776,17.699158,3.700222,0.12792073655873537,446.2987804412842,0.03785557,0.14593804,0.15654062,28.862701,28.634949
Egypt,1995,10,21.83435,14.351532,3.5946715,2.788956366479397,356.46337032318115,0.03855684,0.14725608,0.1535177,24.729858,25.999695
Egypt,1995,11,16.501312,8.257965,3.903793,3.7804014980793,272.1840476989746,0.04525178,0.14326864,0.15170474,18.666412,21.259735
Egypt,1995,12,13.450073,7.5657654,3.0842776,3.489677704870701,242.04959917068481,0.048981663,0.14188558,0.151863,14.8594055,17.170746
Egypt,1996,1,12.623444,6.1611023,3.9342065,13.972355484962463,259.1612310409546,0.067098096,0.14271475,0.15162954,13.265076,14.971527
Egypt,1996,2,14.257904,5.504883,4.2531652,3.4341995865106583,302.4853582382202,0.045694843,0.14082572,0.15089032,15.071259,15.585724
Egypt,1996,3,15.891602,6.620056,4.3209677,8.955020099878311,407.71907901763916,0.053200684,0.14004569,0.15165593,16.845428,16.602722
Egypt,1996,4,18.20871,8.035522,4.4061327,6.824364960193634,476.5198516845703,0.04762431,0.14001253,0.15110804,19.382751,18.564636
Egypt,1996,5,23.47351,12.0954895,4.0702386,0.16629695892333984,568.9374027252197,0.041982777,0.13966626,0.15369533,25.05423,22.84851
Egypt,1996,6,24.988403,15.223572,4.151276,0.10976424906402826,578.2929039001465,0.040200014,0.13889977,0.15413062,27.173523,25.423798
Egypt,1996,7,26.623932,17.394348,4.4827085,0.20467318687587976,580.8129863739014,0.038961295,0.14325915,0.15515822,28.89685,27.40097
Egypt,1996,8,27.118896,18.702454,4.003068,0.1409970852546394,535.525993347168,0.040339984,0.14646819,0.15782635,29.7146,28.60144
Egypt,1996,9,26.686554,16.624847,3.6917267,0.31003584153950214,445.4853343963623,0.035983212,0.14509821,0.15466747,28.960358,28.570068
Egypt,1996,10,21.60141,13.451782,3.5485253,3.900445282459259,357.5510559082031,0.03783115,0.14591673,0.15254858,24.337524,25.778748
Egypt,1996,11,18.608185,12.612366,3.4968164,6.08214944601059,269.50575828552246,0.05298628,0.14616728,0.15228671,20.026642,21.680023
Egypt,1996,12,14.5225525,6.3724976,3.495958,1.8679271265864372,255.27020740509033,0.043724317,0.14519168,0.15281641,15.7907715,18.12967
Egypt,1997,1,13.522797,6.8934326,3.383108,10.957121849060059,259.8275423049927,0.058543094,0.14329815,0.15236397,14.33139,15.962341
Egypt,1997,2,12.677826,4.596405,3.955335,7.317615747451782,292.0623588562012,0.05628709,0.14350672,0.15078448,13.606537,14.7030945
Egypt,1997,3,14.583862,6.170807,4.079199,11.291136682033539,404.2559928894043,0.056300834,0.1444103,0.15162483,15.70752,15.816437
Egypt,1997,4,17.751862,6.186371,4.506932,2.030225917696953,486.4486885070801,0.04442066,0.14515798,0.15361875,19.098053,18.048035
Egypt,1997,5,22.82489,11.248993,3.683039,0.5764961242675781,579.0569496154785,0.042308435,0.14312285,0.15835367,24.359894,22.245392
Egypt,1997,6,26.282562,15.138489,4.080529,0.07400146219879389,575.1551055908203,0.038792316,0.14114395,0.159266,28.084442,25.948822
Egypt,1997,7,27.712708,17.424591,4.3553615,0.06794012454338372,586.1014366149902,0.038505316,0.14285277,0.15974423,29.849731,28.185425
Egypt,1997,8,26.786652,18.324585,3.781756,0.0855647656135261,530.7274761199951,0.039131764,0.14628027,0.16257383,29.846954,28.92746
Egypt,1997,9,24.53952,16.573578,3.8222775,0.9254308417439461,443.3557319641113,0.038271133,0.14851236,0.16228254,27.588196,27.760254
Egypt,1997,10,22.173737,13.459045,3.3296394,6.532201364636421,357.02993297576904,0.045765992,0.14652835,0.15852562,24.27649,25.307007
Egypt,1997,11,18.320923,11.5946045,3.3109148,2.3215551674365997,278.2711601257324,0.043553643,0.1474784,0.15633175,20.166351,21.90207
Egypt,1997,12,14.167236,6.922943,3.54665,7.757113814353943,243.43505239486694,0.058499318,0.1465647,0.15489697,15.454285,17.85736
Egypt,1998,1,13.161987,6.4602356,4.0087175,4.083230122923851,263.61272716522217,0.05229392,0.14819346,0.15384553,14.044159,15.605408
Egypt,1998,2,14.072052,7.4369507,3.6811833,12.975802659988403,285.4967613220215,0.064670116,0.14665519,0.15314029,14.951172,15.691132
Egypt,1998,3,14.661499,5.265106,4.7536583,9.919542461633682,406.04401779174805,0.05448943,0.14609846,0.1512232,15.728424,16.025604
Egypt,1998,4,20.759094,8.397278,4.11227,0.5642266944050789,504.4874382019043,0.04208302,0.14424296,0.15115756,21.413269,19.615417
Egypt,1998,5,23.184113,11.984161,4.3262224,4.224226847290993,537.1813354492188,0.045924522,0.14503182,0.15533717,24.824097,23.06424
Egypt,1998,6,25.539154,15.108093,4.329093,0.08528048638254404,579.5602798461914,0.03981652,0.14508195,0.15713365,27.660278,25.832916
Egypt,1998,7,27.728546,17.39392,3.7695932,0.052305366611108184,590.3950614929199,0.03866057,0.1463288,0.1577781,29.894897,28.093506
Egypt,1998,8,28.520142,20.061584,3.896118,0.20637878449633718,537.2410545349121,0.03907424,0.14975265,0.1617472,31.157257,29.972992
Egypt,1998,9,26.719421,17.136688,3.5418956,0.14332624152302742,446.13887786865234,0.03601165,0.14912759,0.16034566,29.362427,29.253998
Egypt,1998,10,23.051788,14.621429,3.4720685,0.35760954208672047,376.34893894195557,0.037475917,0.15153858,0.15922663,25.430267,26.497284
Egypt,1998,11,18.492706,10.978882,3.1830254,4.369111955165863,280.2773094177246,0.04787761,0.15193027,0.1580159,20.408142,22.420105
Egypt,1998,12,14.439484,7.1986694,4.0006514,5.933105945587158,232.88557243347168,0.04573059,0.15553969,0.15741429,16.098328,18.484894
Egypt,1999,1,13.173889,6.319519,3.6045842,3.5974154993891716,272.83988761901855,0.057577394,0.15913859,0.15588821,13.964569,15.701141
Egypt,1999,2,13.313599,6.0957336,3.7443607,13.902700543403625,296.6292724609375,0.075553544,0.160204,0.15429243,13.922974,15.022949
Egypt,1999,3,16.382019,6.547394,4.1121383,1.110636182129383,439.33652114868164,0.042779334,0.15757164,0.15504476,17.202606,16.694946
Egypt,1999,4,19.322693,8.358276,3.9797635,1.0610543936491013,502.6330375671387,0.042560138,0.15208472,0.15490726,20.763031,19.629333
Egypt,1999,5,23.329132,12.65686,3.9617846,0.062254753429442644,580.2087593078613,0.041516524,0.15053245,0.15737726,25.290741,23.47818
Egypt,1999,6,26.049652,16.039764,4.442798,0.14910330064594746,570.6525421142578,0.03873804,0.1481261,0.15856375,28.076782,26.21579
Egypt,1999,7,27.552094,18.421722,3.9075875,0.1262151333503425,577.3651256561279,0.039218843,0.14840773,0.15911548,30.171051,28.47763
Egypt,1999,8,28.094604,19.006958,3.6483777,0.11257025133818388,534.1826095581055,0.038338386,0.14789306,0.15988654,30.969482,29.852264
Egypt,1999,9,26.486847,18.406036,3.3265913,0.6629870273172855,443.7971591949463,0.038130157,0.14835155,0.16112089,29.446167,29.25412
Egypt,1999,10,23.361115,16.170502,3.338804,1.0640162155032158,361.2061891555786,0.03927637,0.14998928,0.16187637,26.0083,26.95578
Egypt,1999,11,18.952026,10.62796,3.446664,1.4648987352848053,277.0034122467041,0.04178175,0.15020153,0.1616617,20.822784,22.895752
Egypt,1999,12,14.564758,7.7366943,3.411004,2.6991275995969772,253.2606601715088,0.048159223,0.15220474,0.1623309,16.064423,18.503113
Egypt,2000,1,11.757111,6.0498047,4.084173,18.210511088371277,240.26506280899048,0.07982363,0.14860643,0.10830498,12.995239,15.4646
Egypt,2000,2,12.8038025,5.686615,3.4586115,5.776629865169525,293.37313175201416,0.05259685,0.14715175,0.10835485,13.890747,14.954834
Egypt,2000,3,14.604858,6.354065,3.8660572,3.9929747581481934,427.6896142959595,0.050984904,0.14782304,0.110122636,15.7335205,15.859253
Egypt,2000,4,20.546936,8.975525,4.2027593,0.7196573540568352,499.1535758972168,0.04526888,0.14674003,0.1135987,21.753265,20.118103
Egypt,2000,5,22.634735,12.564789,4.0059843,0.5142413564026356,575.7807369232178,0.044554316,0.14581417,0.11758176,24.725494,22.885315
Egypt,2000,6,25.183685,15.876801,4.2453747,0.07647734368219972,582.5814628601074,0.040866293,0.14470588,0.11908807,27.618866,25.891235
Egypt,2000,7,27.535187,17.488037,3.933987,0.08812316926196218,589.55881690979,0.04132704,0.14584264,0.12259887,29.654999,27.80716
Egypt,2000,8,27.084015,18.819794,4.0802236,0.3729600217193365,533.9109764099121,0.04092771,0.14852713,0.123429075,29.74939,28.786865
Egypt,2000,9,25.54129,17.38974,3.5258613,1.9383430480957031,441.4419651031494,0.041242328,0.15135776,0.123599514,28.119934,28.136505
Egypt,2000,10,21.786652,14.253845,3.468885,4.555683940649033,352.241024017334,0.043748565,0.14867686,0.121918984,24.085571,25.380798
Egypt,2000,11,18.463684,11.908691,3.6470108,5.045028626918793,281.6968631744385,0.04574137,0.14798975,0.12121657,19.914185,21.71701
Egypt,2000,12,14.561218,8.595673,3.5764174,9.803276866674423,240.48513650894165,0.06958967,0.14846875,0.122535974,15.606873,17.950409
Egypt,2001,1,13.472382,6.5849915,3.3209786,3.9194913655519485,269.25458431243896,0.04956422,0.1482358,0.122917205,14.299988,15.9151
Egypt,2001,2,13.774261,4.272003,4.0833645,2.2458662390708923,303.83090591430664,0.046909336,0.14558356,0.12401458,14.366974,15.265472
Egypt,2001,3,18.234558,9.233765,3.7355084,2.576039209961891,437.70837783813477,0.048389018,0.14689979,0.12736967,18.704681,17.71576
Egypt,2001,4,19.967407,8.931702,4.25239,1.1438589915633202,487.90592193603516,0.043013506,0.14671417,0.13019761,21.64679,20.677704
Egypt,2001,5,23.261688,11.992401,4.6255445,1.0077311620116234,574.6319427490234,0.043716066,0.1466398,0.13167883,24.94632,23.197296
Egypt,2001,6,24.862518,15.110931,3.9984996,0.0613469397649169,583.7311935424805,0.042761404,0.14635442,0.13410483,27.391144,25.875793
Egypt,2001,7,27.437164,18.54773,4.167902,0.08641756442375481,585.175968170166,0.042705245,0.14801763,0.13605031,29.627686,27.922241
Egypt,2001,8,28.121368,19.559998,3.5370078,0.2527145016938448,527.9192600250244,0.039287694,0.14853217,0.13707165,30.880829,29.602203
Egypt,2001,9,26.534637,17.515228,3.5113688,0.24978931993246078,448.0115604400635,0.035959743,0.14954792,0.13500147,29.239563,29.038849
Egypt,2001,10,22.47696,15.14035,3.1113112,3.529191017150879,352.05964946746826,0.03718587,0.15024132,0.13065186,25.279877,26.481903
Egypt,2001,11,18.154633,9.887665,3.7589874,2.2035379707813263,270.4559898376465,0.03869886,0.1474614,0.12735774,19.924042,22.08963
Egypt,2001,12,13.650543,6.2502136,4.121166,10.37494021654129,244.2061972618103,0.059226334,0.14747302,0.12737752,14.903473,17.513855
Egypt,2002,1,11.528046,5.9170837,4.039273,14.82914051413536,253.12351322174072,0.08090548,0.14899604,0.1277748,12.415741,14.543976
Egypt,2002,2,14.502563,7.7297974,4.0018063,7.901998281478882,309.4231300354004,0.067136325,0.149534,0.13065356,14.824585,15.324066
Egypt,2002,3,16.940125,8.252533,4.35258,3.0635595321655273,418.33816719055176,0.048284527,0.1489746,0.13441283,17.774261,17.49646
Egypt,2002,4,19.359344,8.760864,4.1696234,1.9969390332698822,478.04469108581543,0.047261715,0.14582163,0.13739195,20.462128,19.396423
Egypt,2002,5,22.61795,12.294006,3.7420104,0.21035855077207088,576.2195243835449,0.04411067,0.14413944,0.14141889,24.500336,22.62201
Egypt,2002,6,25.34259,16.038391,3.8677785,0.19256884697824717,576.4180183410645,0.042803053,0.14354306,0.14332667,27.565002,25.684204
Egypt,2002,7,29.027405,18.80008,3.965829,0.08130073547363281,580.3506660461426,0.041352887,0.14412037,0.1453417,30.735565,28.585876
Egypt,2002,8,28.09961,19.210907,3.8242683,0.11058036820031703,533.7996978759766,0.03811977,0.14422101,0.14612174,30.78836,29.826202
Egypt,2002,9,27.132996,17.17987,3.690456,0.5072813853621483,443.1398105621338,0.036435124,0.14471236,0.1427212,29.399536,29.076935
Egypt,2002,10,22.87259,15.506744,3.4633012,3.9496239125728607,349.7325859069824,0.040636603,0.1458746,0.14142898,25.342651,26.523224
Egypt,2002,11,18.768524,10.728851,3.4036672,1.0354701429605484,281.2438774108887,0.04162865,0.14342104,0.14130677,20.335663,22.403687
Egypt,2002,12,14.689911,7.292938,3.8840368,6.433560475707054,238.96287631988525,0.049511977,0.13823472,0.1403577,15.985077,18.460663
Egypt,2003,1,14.378204,6.098877,3.8516054,2.8671300262212753,273.60183811187744,0.04986312,0.13816397,0.14011058,14.948334,16.5625
Egypt,2003,2,12.860199,3.2053223,5.3591685,7.391819715499878,294.8865623474121,0.049878076,0.13897577,0.1407215,14.0159,15.439789
Egypt,2003,3,14.30484,5.9862976,4.4220576,11.906862258911133,398.21525955200195,0.058093272,0.14135225,0.14185843,15.419464,15.769806
Egypt,2003,4,19.460175,8.46582,4.594352,1.684427261352539,485.08947372436523,0.04471738,0.14155394,0.14380631,20.412262,19.021332
Egypt,2003,5,23.824097,12.71991,4.117275,0.22912025451660156,576.8892059326172,0.04193072,0.14171542,0.14717825,25.036255,22.758514
Egypt,2003,6,26.245453,16.23059,3.7578104,0.09710972663015127,574.006462097168,0.04131572,0.14222217,0.14748216,28.40384,26.346558
Egypt,2003,7,27.62436,18.346436,4.0888047,0.049462684663012624,585.7317695617676,0.04045897,0.14242119,0.14914156,29.906342,28.340546
Egypt,2003,8,27.793243,18.875427,3.6073263,0.19131256872788072,538.2394866943359,0.03985337,0.1444597,0.1497139,30.264526,29.18332
Egypt,2003,9,25.755798,16.813965,3.8030431,0.18266530707478523,449.48158264160156,0.03768651,0.14347532,0.14655599,28.426392,28.530212
Egypt,2003,10,23.305847,14.930298,3.3937392,0.21774952672421932,368.9843339920044,0.039207224,0.145342,0.14434804,25.244415,26.009857
Egypt,2003,11,18.795746,12.248993,3.2781153,1.5003863722085953,273.6306667327881,0.042949717,0.14353791,0.14656118,20.859222,22.856323
Egypt,2003,12,14.083679,6.5931396,4.293008,5.252993881702423,249.21755981445312,0.052729722,0.14075404,0.14673656,15.588562,18.260529
Egypt,2004,1,12.700928,4.6020813,5.1649103,12.377752423286438,267.7551622390747,0.063297674,0.14056554,0.14515302,13.38504,15.216522
Egypt,2004,2,14.104645,5.490082,4.2477,6.365794435143471,308.57428073883057,0.058087476,0.14330836,0.14467148,14.412872,15.009369
Egypt,2004,3,16.853577,7.7122498,4.075031,2.395813263952732,425.3057289123535,0.047126554,0.14493594,0.1480529,17.840912,17.481445
Egypt,2004,4,19.183472,8.482544,4.139301,2.1097294986248016,490.2038383483887,0.04394631,0.14602259,0.15139338,20.807495,19.792725
Egypt,2004,5,22.843994,10.862915,4.321189,1.3477160558104515,545.8824062347412,0.045332987,0.14451544,0.1536465,24.437714,22.817505
Egypt,2004,6,25.195038,15.217804,3.8408499,0.07702753879129887,577.1949005126953,0.04286476,0.14234534,0.15418789,27.337372,25.44339
Egypt,2004,7,27.718018,17.816376,3.8314276,0.06509744259528816,585.8841419219971,0.040206246,0.1423513,0.15410696,29.872345,28.075958
Egypt,2004,8,27.15863,18.645752,3.730955,0.16260147094726562,534.4684925079346,0.03987004,0.14407973,0.15298861,29.970978,29.064178
Egypt,2004,9,25.306946,16.865631,3.6860223,0.23108263034373522,445.7362747192383,0.03939977,0.14683595,0.1516916,27.807495,27.811249
Egypt,2004,10,23.036743,15.229767,3.2560232,0.4136103894561529,370.05300998687744,0.038203344,0.1468321,0.1482333,25.105164,25.915497
Egypt,2004,11,19.25943,11.101074,3.7831285,3.454960137605667,269.4404697418213,0.043530107,0.14339326,0.14858212,21.226562,23.243225
Egypt,2004,12,14.262878,7.406494,3.5656471,4.536353766918182,241.795645236969,0.04513733,0.14022838,0.1475607,15.600403,18.025604
Egypt,2005,1,13.495789,5.2507324,4.508187,8.150825560092926,264.9851722717285,0.05743512,0.14110246,0.1480677,14.040466,15.613739
Egypt,2005,2,13.61145,4.2081604,4.1464305,8.135905504226685,298.84216690063477,0.053434446,0.1393781,0.1474391,14.371704,15.295349
Egypt,2005,3,16.573944,6.7456055,3.8723657,5.1998356729745865,434.2886915206909,0.050060682,0.1389527,0.14672214,17.565765,17.309723
Egypt,2005,4,19.30603,8.488312,4.3473854,1.6723228991031647,490.33613204956055,0.04578913,0.14343919,0.151977,20.593445,19.485962
Egypt,2005,5,22.559052,11.342194,3.8173332,0.13019488519057631,579.657392501831,0.04191919,0.14028229,0.15322798,24.420105,22.676514
Egypt,2005,6,25.237396,15.514008,3.864025,0.11361562181264162,570.2626419067383,0.04126615,0.13934635,0.15193935,27.676208,25.847687
Egypt,2005,7,27.417603,18.223328,3.7011786,0.11456012725830078,580.4480495452881,0.040861845,0.14038804,0.15302399,29.785858,28.009369
Egypt,2005,8,27.73108,19.659698,3.8056552,0.16658122278749943,531.7286281585693,0.0407486,0.14242584,0.15414739,30.390991,29.362244
Egypt,2005,9,26.220856,17.276855,3.7994902,0.12902112677693367,447.53854751586914,0.038992073,0.14616007,0.15339692,28.530426,28.370148
Egypt,2005,10,22.139832,14.379913,3.7008162,0.6893506683409214,360.78108978271484,0.038537316,0.14705513,0.15203024,24.71994,26.019257
Egypt,2005,11,17.498749,9.533966,3.3296201,1.161465235054493,268.8915538787842,0.042877827,0.14596142,0.15259184,19.05365,21.164948
Egypt,2005,12,14.594757,8.076202,3.4429536,4.821759074926376,243.01565885543823,0.05047113,0.14439818,0.15257692,16.011932,18.381134
Egypt,2006,1,12.646027,6.113678,3.3585892,6.899191960692406,264.97290325164795,0.054425124,0.1430734,0.15063147,13.762054,15.46106
Egypt,2006,2,14.176971,5.6173096,3.9180562,7.899688482284546,300.58541107177734,0.055228114,0.14212541,0.14990425,14.617035,15.209595
Egypt,2006,3,16.75467,6.165161,4.1344686,4.343051105737686,434.68171405792236,0.04753715,0.1418788,0.15216586,17.617859,17.242126
Egypt,2006,4,19.890228,9.135559,4.4982357,2.9278718680143356,488.752384185791,0.047725894,0.14149201,0.15397462,20.779083,19.57962
Egypt,2006,5,22.151306,12.261566,3.8041193,1.1473069712519646,577.5755023956299,0.044119693,0.14340568,0.15731366,24.163269,22.507416
Egypt,2006,6,25.77243,15.815643,4.3159404,0.019256884697824717,578.7948417663574,0.041288078,0.14134139,0.1563824,27.618774,25.744415
Egypt,2006,7,27.059021,17.88858,3.9555523,0.2808570861816406,577.181770324707,0.040553655,0.14204806,0.15641318,29.515228,27.988129
Egypt,2006,8,28.17688,19.25003,3.4812746,0.18392159277573228,537.9138698577881,0.04087753,0.14429745,0.15751097,30.535767,29.226898
